"","Organization","degree2","eigen2","betw2","close2","Type","Type2"
"187","Massachusetts Institute of Technology",0.0828877005347594,0.1131383568053,12.4424454522412,0.00134048257372654,"Education","US"
"188","Massachusetts Medical Society",0.0508021390374332,0.087687979359228,19.1229926705348,0.00131061598951507,"Association",NA
"189","Mayesville Institute",0.0989304812834225,0.161407551919622,9.58489108087432,0.00134952766531714,"Education","US"
"190","McGill and Hamlin",0.0989304812834225,0.161407551919622,9.58489108087432,0.00134952766531714,"Business",NA
"191","McTyeire School",0.0401069518716578,0.0491122591118572,2.16301672479961,0.00109769484083425,"Education","China"
"192","Medhurst College",0.0508021390374332,0.087687979359228,19.1229926705348,0.00131061598951507,"Education","China"
"193","Medical Practitioners' Association of Shanghai",0.0267379679144385,0.0680841407709796,16.2574700464707,0.00131406044678055,"Association",NA
"194","Messrs. L. Everett Incorporated Shipping and Insurance",0.0427807486631016,0.0589846401110533,0.94818605278356,0.0011454753722795,"Business","Insurance"
"195","Metropolitan Museum of Art",0.0989304812834225,0.161407551919622,9.58489108087432,0.00134952766531714,"Facility",NA
"196","Michigan Club",0.0374331550802139,0.0606788155295701,5.53969811306975,0.0012531328320802,"Association",NA
"197","Midland Bank Ltd",0.0695187165775401,0.0513155809208644,3.37492408359621,0.00121654501216545,"Business","Finance"
"198","Ministry of Communications",0.0320855614973262,0.0437407443832714,1.98331126106582,0.00125470514429109,"Government","Central"
"199","Ministry of Education",0.0775401069518717,0.0873791294634204,2.38368607017033,0.00131406044678055,"Government","Central"
"200","Ministry of Finance",0.133689839572193,0.208588436330281,517.05563127884,0.0014265335235378,"Government","Central"
"201","Ministry of Industry",0.0828877005347594,0.1131383568053,12.4424454522412,0.00134048257372654,"Government","Central"
"202","Ministry of Industry and Commerce",0.0454545454545455,0.0650063551218524,5.888533692624,0.00127064803049555,"Government","Central"
"203","Ministry of Railways",0.0294117647058824,0.0521139388550733,3.31509918840486,0.00120192307692308,"Government","Central"
"204","Ministry of the Interior",0.168449197860963,0.14242864531985,1010.94423176786,0.00140845070422535,"Government","Central"
"205","Missouri State University",0.0240641711229947,0.0442564509839196,0.281629917711398,0.00105485232067511,"Education","US"
"206","Municipal Review",0.0695187165775401,0.0513155809208644,3.37492408359621,0.00121654501216545,"Media","US"
"207","Municipality of Greater Shanghai",0.18716577540107,0.249327515493738,941.189012444213,0.00146842878120411,"Government","Local"
"208","Murphy & Dana",0.0989304812834225,0.161407551919623,9.58489108087432,0.00134952766531714,"Business","Architect"
"209","Murphy McGill & Hamlin",0.176470588235294,0.270031611195512,426.471477358983,0.00134770889487871,"Business","Architect"
"210","Nanking City Planning Bureau",0.0294117647058824,0.0521139388550733,3.31509918840486,0.00120192307692308,"Administration","Local"
"211","Nanking-Shanghai Railways",0.0347593582887701,0.0571463760862191,4.3906021116534,0.00125786163522013,"Facility","Railway"
"212","Nantao Christian Institute",0.0828877005347594,0.1131383568053,12.4424454522412,0.00134048257372654,"Education","China"
"213","Nanyang Bros. Tobacco Co",0.0668449197860963,0.106815559277266,4.66289819388815,0.00128865979381443,"Business",NA
"214","National Academy of Peiping",0.0935828877005348,0.0574305899789668,2.18104109254107,0.00119760479041916,"Education","China"
"215","National Car Company",0.0588235294117647,0.0887050114022227,6.26903524567283,0.00132978723404255,"Business",NA
"216","National Central Medical College",0.0775401069518717,0.0873791294634204,2.38368607017033,0.00131406044678055,"Education","China"
"217","National City Bank",0.0989304812834225,0.161407551919622,9.58489108087432,0.00134952766531714,"Business","Finance"
"218","National City Company",0.0240641711229947,0.0259179797565967,0.466800169485591,0.00104058272632674,"Business",NA
"219","National Construction Commission",0.0935828877005348,0.0574305899789667,2.18104109254107,0.00119760479041916,"Administration","Central"
"220","National Educational Conference",0.0267379679144385,0.0282849554760414,1.00393933010917,0.00111731843575419,"Other","Conference"
"221","National Emergency Conference",0.0267379679144385,0.0282849554760414,1.00393933010917,0.00111731843575419,"Other","Conference"
"222","National Geographic Society",0.0427807486631016,0.0589846401110533,0.94818605278356,0.0011454753722795,"Association",NA
"223","National Good Roads Association of China",0.0294117647058824,0.0521139388550733,3.31509918840486,0.00120192307692308,"Association",NA
"224","National Government (Beiyang)",0.0294117647058824,0.0261287522282065,1.85026257719809,0.00110741971207087,"Government","Central"
"225","National Government (Canton)",0.018716577540107,0.0318375371395194,1.41932128925038,0.00115340253748558,"Government","Central"
"226","National Government (Nanking)",0.275401069518717,0.458195903249286,2053.03250756277,0.00145772594752187,"Government","Central"
"227","National Health Administration",0.0775401069518717,0.0873791294634204,2.38368607017033,0.00131406044678055,"Administration","Central"
"228","National Law School (Washington)",0.0427807486631016,0.0589846401110533,0.94818605278356,0.0011454753722795,"Education","US"
"229","National Medical Association of China",0.147058823529412,0.216926364144426,375.370181353155,0.00140646976090014,"Association",NA
"230","National Medical College of Shanghai",0.0775401069518717,0.0873791294634204,2.38368607017033,0.00131406044678055,"Education","China"
"231","National Transport Company",0.0588235294117647,0.0887050114022227,6.26903524567283,0.00132978723404255,"Business",NA
"232","National Vocational Education Association",0.0267379679144385,0.0282849554760413,1.00393933010917,0.00111731843575419,"Association",NA
"233","National Y.W.C.A",0.0828877005347594,0.1131383568053,12.4424454522412,0.00134048257372654,"Association",NA
"234","Navy Y.M.C.A",0.211229946524064,0.346076814460588,624.502028503868,0.00136239782016349,"Association",NA
"235","New York University",0.0294117647058824,0.0261287522282065,1.85026257719809,0.00110741971207087,"Education","US"
"236","North River Commission",0.0935828877005348,0.0574305899789667,2.18104109254107,0.00119760479041916,"Administration","Local"
"237","Oberlin-in-China",0.0989304812834225,0.161407551919623,9.58489108087432,0.00134952766531714,"Education","China"
"238","Occidental College",0.0347593582887701,0.0755304364255766,3.88147513893552,0.00125470514429109,"Education","US"
"239","Orthopedic Hospital of Shanghai",0.0641711229946524,0.153210793682763,20.9107371224017,0.00118343195266272,"Facility","Hospital"
"240","Pacific Banking Corporation",0.0347593582887701,0.0755304364255766,3.88147513893552,0.00125470514429109,"Business","Finance"
"241","Pacific Southwest Trust & Savings Bank",0.0347593582887701,0.0755304364255767,3.88147513893552,0.00125470514429109,"Business","Finance"
"242","Pan-Pacific Association",0.0909090909090909,0.139750436370569,497.203646038122,0.00135869565217391,"Association",NA
"243","Paper Hunt Club",0.109625668449198,0.199717984364186,200.515113453598,0.00131061598951507,"Association",NA
"244","Peiyang University",0.0935828877005348,0.0574305899789668,2.18104109254107,0.00119760479041916,"Education","China"
"245","Peiyang University Alumni Association",0.0935828877005348,0.0574305899789668,2.18104109254107,0.00119760479041916,"Association",NA
"246","Peking Club",0.0374331550802139,0.0797008959139291,10.2283160213214,0.00115606936416185,"Association",NA
"247","Peking Union Medical College",0.117647058823529,0.172188519152493,158.640517585639,0.00137931034482759,"Education","China"
"248","Peking University",0.0320855614973262,0.0437407443832714,1.98331126106582,0.00125470514429109,"Education","China"
"249","Phi Delta Theta",0.0508021390374332,0.0962412430845703,5.94913795405914,0.0010989010989011,"Association",NA
"250","Phi Kappa Phi",0.0935828877005348,0.0574305899789668,2.18104109254107,0.00119760479041916,"Association",NA
"251","Phi Psi",0.0668449197860963,0.106815559277266,4.66289819388815,0.00128865979381443,"Association",NA
"252","Phi Tau Phi",0.0935828877005348,0.0574305899789668,2.18104109254107,0.00119760479041916,"Association",NA
"253","Philadelphia Textile Academy",0.0668449197860963,0.106815559277266,4.66289819388815,0.00128865979381443,"Education","US"
"254","Pine Orchard Yacht",0.0989304812834225,0.161407551919622,9.58489108087432,0.00134952766531714,"Association",NA
"255","Pingsiang Colliery",0.0775401069518717,0.0873791294634204,2.38368607017033,0.00131406044678055,"Facility",NA
"256","Pittsburgh Central High School",0.0401069518716578,0.0834857399378107,2.86335445792374,0.00116279069767442,"Education","US"
"257","Pratt Institute",0.0828877005347594,0.1131383568053,12.4424454522412,0.00134048257372654,"Education","US"
"258","Realty Investment Company",0.125668449197861,0.23304206951553,123.006781617521,0.00123609394313968,"Business","Finance"
"259","Red Cross General Hospital",0.0588235294117647,0.115269365453863,106.048373107047,0.00132275132275132,"Facility","Hospital"
"260","Red Cross Society of China",0.0775401069518717,0.0873791294634204,2.38368607017033,0.00131406044678055,"Other","Philanthropy"
"261","Returned Students' Club",0.0401069518716578,0.0491122591118571,2.16301672479961,0.00109769484083425,"Association",NA
"262","Revolutionists' Memorial (Nanking)",0.0989304812834225,0.161407551919622,9.58489108087432,0.00134952766531714,"Facility",NA
"263","Rho Psi",0.0935828877005348,0.0574305899789667,2.18104109254107,0.00119760479041916,"Association",NA
"264","Robert Dollar Company",0.0989304812834225,0.161407551919623,9.58489108087432,0.00134952766531714,"Business",NA
"265","Rockefeller Foundation",0.0775401069518717,0.0873791294634204,2.38368607017033,0.00131406044678055,"Other","Foundation"
"266","Roosevelt Hospital",0.0427807486631016,0.0930235853892928,7.55217857554123,0.0012970168612192,"Facility","Hospital"
"267","Rotary Club",0.433155080213904,0.671619502165486,7540.29565734715,0.00163132137030995,"Association",NA
"268","Royal Air Force Association",0.0508021390374332,0.0962412430845703,5.94913795405914,0.0010989010989011,"Association",NA
"269","Royal Asiatic Society",0.0775401069518717,0.127278606852246,119.871928573572,0.0012531328320802,"Association",NA
"270","Royal Geographical Society",0.0508021390374332,0.0831020969868589,10.6390301461734,0.00131061598951507,"Association",NA
"271","Russo-Asiatic Bank",0.0294117647058824,0.0261287522282065,1.85026257719809,0.00110741971207087,"Business","Finance"
"272","S. D. Lee High School",0.0374331550802139,0.072575428752292,7.34626958886198,0.00111234705228031,"Education","US"
"273","Science Society of China",0.0935828877005348,0.0574305899789668,2.18104109254107,0.00119760479041916,"Association",NA
"274","Scientific Movement Association of China",0.0935828877005348,0.0574305899789667,2.18104109254107,0.00119760479041916,"Association",NA
"275","Second National Bank (Elmira, NY)",0.0695187165775401,0.0513155809208644,3.37492408359621,0.00121654501216545,"Business","Finance"
"276","Shanghai American Bar Association",0.0508021390374332,0.0962412430845703,5.94913795405914,0.0010989010989011,"Association",NA
"277","Shanghai American School",0.125668449197861,0.19082564921225,418.038653926461,0.00142450142450142,"Education","China"
"278","Shanghai Bankers' Association",0.072192513368984,0.0896365929782235,203.292055776141,0.00131233595800525,"Association",NA
"279","Shanghai Bankers' Club",0.245989304812834,0.412051161091025,1886.85637059384,0.00148809523809524,"Association",NA
"280","Shanghai Bankers' Institute",0.0588235294117647,0.0887050114022227,6.26903524567283,0.00132978723404255,"Association",NA
"281","Shanghai Citizens' Association",0.0775401069518717,0.0873791294634204,2.38368607017033,0.00131406044678055,"Association",NA
"282","Shanghai Club",0.147058823529412,0.398386526015951,659.785377470792,0.0013550135501355,"Association",NA
"283","Shanghai College",0.0588235294117647,0.0887050114022227,6.26903524567283,0.00132978723404255,"Education","China"
"284","Shanghai College Alumni Association",0.0588235294117647,0.0887050114022227,6.26903524567283,0.00132978723404255,"Association",NA
"285","Shanghai Country",0.0374331550802139,0.0879068770665483,5.0456022948107,0.00131406044678055,"Association",NA
"286","Shanghai Cricket Club",0.0374331550802139,0.0879068770665483,5.0456022948107,0.00131406044678055,"Association",NA
"287","Shanghai Dental College",0.0454545454545455,0.0542968834945656,0.061110520166604,0.00128369704749679,"Education","China"
"288","Shanghai Dental Society",0.0454545454545455,0.0542968834945656,0.061110520166604,0.00128369704749679,"Association",NA
"289","Shanghai Golf Club",0.125668449197861,0.253824331404323,528.306228420168,0.00130039011703511,"Association",NA
"290","Shanghai Hunt Club",0.0427807486631016,0.0589846401110533,0.94818605278356,0.0011454753722795,"Association",NA
"291","Shanghai Medical Society",0.0641711229946524,0.153210793682763,20.9107371224017,0.00118343195266272,"Association",NA
"292","Shanghai Municipal Council",0.149732620320856,0.262742372626486,707.888674896004,0.00140646976090014,"Government","Local"
"293","Shanghai Polo Club",0.136363636363636,0.295630463950862,807.559659715188,0.00136239782016349,"Association",NA
"294","Shanghai Race Club",0.155080213903743,0.428360687250483,1140.53551812862,0.00136425648021828,"Association",NA
"295","Shanghai Rowing Club",0.0374331550802139,0.072575428752292,7.34626958886198,0.00111234705228031,"Association",NA
"296","Shanghai Special Police",0.0401069518716578,0.0834857399378107,2.86335445792374,0.00116279069767442,"Other","Military"
"297","Shanghai Tiffin Club",0.0508021390374332,0.0831020969868589,10.6390301461734,0.00131061598951507,"Association",NA
"298","Shanghai Volunteer Corps",0.0401069518716578,0.0834857399378107,2.86335445792374,0.00116279069767442,"Other","Military"
"299","Shantung Silk and Lace Company",0.0374331550802139,0.0606788155295701,5.53969811306975,0.0012531328320802,"Business",NA
"300","Sigma Xi",0.168449197860963,0.14242864531985,1010.94423176786,0.00140845070422535,"Association",NA
"301","Sigourney Tool Co",0.0267379679144385,0.0326082562261431,1.5094249211313,0.00113250283125708,"Business",NA
"302","Sin-Hua Trust & Savings Bank",0.0588235294117647,0.0887050114022227,6.26903524567283,0.00132978723404255,"Business","Finance"
"303","Sing-Hung Bank",0.0695187165775401,0.0513155809208645,3.37492408359621,0.00121654501216545,"Business","Finance"
"304","Sloane Maternity Hospital",0.0427807486631016,0.0930235853892928,7.55217857554123,0.0012970168612192,"Facility","Hospital"
"305","Society of Chinese Architects",0.157754010695187,0.269558331099657,454.676182660501,0.00133868808567604,"Association",NA
"306","Soldiers' Memorial Cemetery Group",0.0347593582887701,0.0571463760862191,4.3906021116534,0.00125786163522013,"Association",NA
"307","Soochow University",0.0267379679144385,0.0282849554760414,1.00393933010917,0.00111731843575419,"Education","China"
"308","St. John's Alumni Association",0.114973262032086,0.19108990079568,256.259226926243,0.00128700128700129,"Association",NA
"309","St. John's Club",0.0401069518716578,0.0491122591118572,2.16301672479961,0.00109769484083425,"Association",NA
"310","St. John's University",0.32620320855615,0.588282680094721,3142.88693629595,0.0014903129657228,"Education","China"
"311","St. John's University Club",0.0240641711229947,0.0259179797565967,0.466800169485591,0.00104058272632674,"Association",NA
"312","St. Luke's Hospital",0.0802139037433155,0.144957940068423,271.318786442962,0.00131406044678055,"Facility","Hospital"
"313","St. Paul's College",0.0989304812834225,0.161407551919622,9.58489108087432,0.00134952766531714,"Education","China"
"314","Stamp Tax Bureau",0.0668449197860963,0.106815559277266,4.66289819388815,0.00128865979381443,"Administration","Central"
"315","Stevens High School",0.0267379679144385,0.0326082562261431,1.5094249211313,0.00113250283125708,"Education","US"
"316","Stevens Institute of Technology",0.0267379679144385,0.032608256226143,1.5094249211313,0.00113250283125708,"Education","US"
"317","Su Yang and Lei Architects",0.0374331550802139,0.0606788155295701,5.53969811306975,0.0012531328320802,"Business","Architect"
"318","Swan Culbertson & Fritz",0.0240641711229947,0.0259179797565967,0.466800169485591,0.00104058272632674,"Business",NA
"319","Tai Ping Insurance Company",0.0588235294117647,0.0887050114022227,6.26903524567283,0.00132978723404255,"Business","Insurance"
"320","Takung Pao",0.0935828877005348,0.0574305899789667,2.18104109254107,0.00119760479041916,"Media","China"
"321","Tangshan Engineering College",0.0935828877005348,0.0574305899789667,2.18104109254107,0.00119760479041916,"Education","China"
"322","Tientsin Club",0.0374331550802139,0.0797008959139291,10.2283160213214,0.00115606936416185,"Association",NA
"323","Tientsin Race Club",0.0427807486631016,0.0589846401110533,0.94818605278356,0.0011454753722795,"Association",NA
"324","Trier Evacuation Hospitals",0.0427807486631016,0.0930235853892928,7.55217857554123,0.0012970168612192,"Facility","Hospital"
"325","Trinity College",0.0294117647058824,0.0463043107473505,4.06183138351976,0.00127064803049555,"Education",NA
"326","Trinity School",0.0294117647058824,0.0463043107473505,4.06183138351976,0.00127064803049555,"Education",NA
"327","Tsing Hua Alumni Club",0.109625668449198,0.114409280228858,273.716589431453,0.00115473441108545,"Association",NA
"328","Tsing Hua Club",0.0320855614973262,0.0437407443832714,1.98331126106582,0.00125470514429109,"Association",NA
"329","Tsing Hua College",0.248663101604278,0.257425439316414,2199.21831789878,0.00137741046831956,"Education","China"
"330","Union Theological Seminary",0.0508021390374332,0.0831020969868589,10.6390301461734,0.00131061598951507,"Education",NA
"331","United China Syndicate",0.0695187165775401,0.0513155809208645,3.37492408359621,0.00121654501216545,"Association",NA
"332","United States Army",0.176470588235294,0.330103936946171,922.888344260109,0.00123609394313968,"Other","Military"
"333","United States Court for China",0.0240641711229947,0.0442564509839196,0.281629917711398,0.00105485232067511,"Other","Judiciary"
"334","United States Government",0.0962566844919786,0.183449606456226,132.678569908102,0.00124069478908189,"Government","Foreign"
"335","United States Senate",0.0427807486631016,0.0589846401110533,0.94818605278356,0.0011454753722795,"Government","Foreign"
"336","United States Shipping Board",0.0427807486631016,0.0589846401110533,0.94818605278356,0.0011454753722795,"Administration","Foreign"
"337","University Club (Manila)",0.0240641711229947,0.0442564509839196,0.281629917711398,0.00105485232067511,"Association",NA
"338","University Club (Mexico)",0.0240641711229947,0.0442564509839197,0.281629917711398,0.00105485232067511,"Association",NA
"339","University of Chicago",0.072192513368984,0.0917573422539347,259.94123036538,0.00131578947368421,"Education","US"
"340","University of Edinburgh",0.0294117647058824,0.0463043107473505,4.06183138351976,0.00127064803049555,"Education","US"
"341","University of Illinois",0.0454545454545455,0.0542968834945656,0.061110520166604,0.00128369704749679,"Education","US"
"342","University of Liverpool",0.0775401069518717,0.0873791294634204,2.38368607017033,0.00131406044678055,"Education","US"
"343","University of Michigan",0.0882352941176471,0.146927541773569,92.8095159291931,0.00130378096479791,"Education","US"
"344","University of Michigan Club",0.0588235294117647,0.0887050114022227,6.26903524567283,0.00132978723404255,"Education","US"
"345","University of Minnesota",0.0347593582887701,0.0571463760862192,4.3906021116534,0.00125786163522013,"Education","US"
"346","University of Mississippi",0.0508021390374332,0.0962412430845703,5.94913795405914,0.0010989010989011,"Education","US"
"347","University of Pennsylvania",0.136363636363636,0.262938734402963,497.790645533114,0.0013986013986014,"Education","US"
"348","University of Pittsburgh",0.0401069518716578,0.0834857399378107,2.86335445792374,0.00116279069767442,"Education","US"
"349","University of Shanghai",0.106951871657754,0.138488317024091,459.298787586824,0.00134048257372654,"Education","US"
"350","University of the State of New York",0.0828877005347594,0.1131383568053,12.4424454522412,0.00134048257372654,"Education","US"
"351","University of Virginia",0.0374331550802139,0.079700895913929,10.2283160213214,0.00115606936416185,"Education","US"
"352","University of Wisconsin",0.0695187165775401,0.0513155809208645,3.37492408359621,0.00121654501216545,"Education","US"
"353","University of Wooster",0.0508021390374332,0.0831020969868589,10.6390301461734,0.00131061598951507,"Education","US"
"354","Valparaiso University",0.0454545454545455,0.0542968834945656,0.061110520166604,0.00128369704749679,"Education","US"
"355","Van Wan Doo Club",0.0855614973262032,0.130551030869332,224.040443495596,0.00129032258064516,"Association",NA
"356","Vanderbilt University",0.018716577540107,0.047924602694268,1.36863843614232,0.0011037527593819,"Education","US"
"357","Victoria High School",0.0454545454545455,0.0542968834945656,0.061110520166604,0.00128369704749679,"Education","US"
"358","Waddell and Hardesty",0.0935828877005348,0.0574305899789667,2.18104109254107,0.00119760479041916,"Business",NA
"359","Washington & Lee University",0.0374331550802139,0.072575428752292,7.34626958886198,0.00111234705228031,"Education","US"
"360","Washington University",0.0240641711229947,0.0442564509839196,0.281629917711398,0.00105485232067511,"Education","US"
"361","Wendell Jones & Jones",0.0427807486631016,0.0589846401110533,0.94818605278356,0.0011454753722795,"Business",NA
"362","Western University of Pennsylvania",0.0401069518716578,0.0834857399378107,2.86335445792374,0.00116279069767442,"Education","US"
"363","Women's Christian Medical College",0.0668449197860963,0.133382734422678,266.315486778105,0.00133511348464619,"Education","China"
"364","Wooster College",0.0508021390374332,0.0831020969868589,10.6390301461734,0.00131061598951507,"Education","US"
"365","Wuhan University",0.0828877005347594,0.1131383568053,12.4424454522412,0.00134048257372654,"Education","China"
"366","Y.M.C.A.",0.179144385026738,0.260569337124892,720.620316998001,0.00126903553299492,"Association",NA
"367","Y's Men's Club",0.144385026737968,0.250412734210547,395.956059781809,0.00126742712294043,"Association",NA
"368","Yale Club of New York",0.0989304812834225,0.161407551919623,9.58489108087432,0.00134952766531714,"Association",NA
"369","Yale Club of Shanghai",0.136363636363636,0.222691033348225,259.875587575112,0.00132450331125828,"Association",NA
"370","Yale Foreign Missionary Society",0.0989304812834225,0.161407551919622,9.58489108087432,0.00134952766531714,"Association",NA
"371","Yale University",0.213903743315508,0.303640710249183,1315.99580415359,0.0014903129657228,"Education","US"
"372","Yale-in-China",0.0989304812834225,0.161407551919622,9.58489108087432,0.00134952766531714,"Education","China"
"373","Yenching University",0.0989304812834225,0.161407551919622,9.58489108087432,0.00134952766531714,"Education","China"
"374","Yienyieh Bank",0.0695187165775401,0.0513155809208644,3.37492408359621,0.00121654501216545,"Business","Finance"
"375","Yung Hung Banking Corporation",0.0695187165775401,0.0513155809208645,3.37492408359621,0.00121654501216545,"Business","Finance"
